content,label
真的特别棒，剧情的架构很清晰也很准确，一开始放美食总动员的BGM我就知道主角是谁了，那种朋友之间友谊，跨物种之间的相互理解和帮助，真的很有迪士尼的风格，分镜也有诸多致敬！觉了！,7
猫咪心想：赶紧撮合这俩耗子结婚，到时候就能吃一窝耗子啦！[歪嘴],5
三连了 好好玩啊,5
猫咪演技差评，和那个谁一样，只会瞪个圆圆的大眼睛[doge],5
感觉现在除了电影院里放的那些 谁都比他们更会拍电影[doge],5
提前祝大家春节快乐！所有高三学子虎年生威，取得好成绩！,5
泪目，猫猫为了道歉居然做了绝育！[笑哭],5
画质 构思满贯， 唯一一丢丢就是猫的表情和情节生硬，情节猫是主角，但是表情确绑架无辜,5
啊啊啊，哔哩哔哩为什么有这么泪目的视频啊,5
[热词系列_知识增加][热词系列_知识增加]这也太大制作了，太牛了，投币都觉得在白嫖,7
在？今天手上的币有点多[doge],5
雪中悍刀行骂骂咧咧退出直播间！[藏狐],5
好家伙，您搁着进货呢？[藏狐]备年货属于是,5
这广告多少钱一条啊……,5
"骗我钱，我可以挣回来
骗我感情，我也可以走出来
骗我闪现，三百秒后你必死无疑",5
这质量，拿奥斯卡不过分吧[doge][doge],5
@人生就是为了吃 快来康康！！！！好可爱啊啊啊啊啊,6
分镜居然相当靠谱,5
@扶冰雨,5
㊗️糕糕和糕爸新年快乐哇！奶糕的视频真的带给我很多快乐，也希望糕糕和糕爸新的一年能健康平安！[给心心],5
[洛天依_去吧]回来吧猫子,5
"啊啊啊，差点点成踩ORZ，幸好赶紧[热词系列_三连]
这个天太冷了，手都冻僵了，呜呜呜",5
所以，猫和老鼠过上了没羞没躁的幸福生活[doge],6
这真的不是迪士尼吗[星星眼],7
这么高质量的视频我三连了还是觉得自己白嫖了[笑哭],7
看到最后还没意识到这其实是个广告片[doge][doge][doge],5
问我家猫了，她说都是摆拍[藏狐][藏狐],5
留给它生一窝是吧😓,5
这好像是一年之内，看到质量最高的作品[大哭],5
看多了有毒的视频，我以为铺垫这么多，结尾这猫是为了拿下双杀讨好小母猫[阴险],5
@一般路过毛茸茸 这个视频真的太可爱了，我的硬币成功被骗走了,6
点开之前没想到这么好看！！[热词系列_你币有了],5
这期好惊喜[惊喜][惊喜][惊喜][惊喜]后面做蛋糕的剪辑好有童话感!!!!!!!up越来越厉害啦,5
猫和老鼠大电影不是你导演我都不看[doge],5
猫猫看到女朋友给自己发消息了，于是把老鼠赶走，把蛋糕送给了对象,5
卧槽，这怎么拍的啊,7
"give=给
give up=放弃
give up 投币=放弃投币
所以给up投币=放弃投币
白嫖了[doge][doge]",7
创意，摄影和后期都好绝！很久没看到这么有质量的视频了！想狂投100个币[小电视_太太喜欢],6
好家伙，看到最后我才知道是广告啊,5
不愧是奶糕，才三十几个视频就成了百大[加油],6
看完了没发现是广告[热词系列_知识增加],5
这视频好无聊，我也就看了300遍(〜￣△￣)〜,5
如果不一键三连感觉对不起这个视频的质量[脸红][脸红][虎年][虎年],5
这一集换个别的up能拍成十集（确信[点赞],5
本来以为是个纪录片，没想到是个科幻片,5
绝了！剧情分镜剪辑特效都很有意思[给心心],7
我五级了，纪念一下,5
一楼一辈子单身[doge][doge],5
好厉害ヾ(Ő∀Ő๑)ﾉ牛啊！,5
看完我闭上了惊讶的嘴，默默投了个币[支持],6
看了两遍，所以这到底是个什么广告？有没有人能告知一下？不是很急,5
白嫖视频就算了，最后还白嫖个桌面，我可真是没救了[doge],7
三连三连了别人广告都是片尾说几句产品这种广告很用心，制作要很久应该,5
奶糕上b站热搜啦！,5
这个鼠鼠长跟我家的好像，上回我家鼠鼠被我家两只猫刨出来玩了，吓的惨叫[笑哭][笑哭],5
我的天我好喜欢 被治愈到了谢谢up（真挚）,6
又来看奶糕了[星星眼][星星眼][星星眼],5
不愧是有金主赞助的视频，视效越来越糕级，时长也长了一倍[点赞][点赞][点赞],5
有一说一，很有想法，还有能力,5
"开门，快开门，就是你家在室内放烟花是吧
。
。
。
。
诶诶，不要打不要打，讲道理，讲道理",5
好绝！！！[热词系列_吹爆][热词系列_吹爆][热词系列_吹爆],5
虽然但是我还是想看猫猫把老鼠抓住，感觉那样比较，能安慰我单身狗的心情[doge]，老鼠和猫都在秀，[辣眼睛],5
6分29秒，正好我生日，糕糕心里有我，嘿嘿嘿嘿,5
蒙A车牌啊，我DNA一下子就...骚动了[脱单doge],5
拍的太好了...这些个镜头越发让我觉得自己的拍摄作业是个垃圾,1
不枉糕看了这么多年猫和老鼠哈哈,5
"我们真的要谢谢金主爸爸，因为如果没有金主爸爸这个鸽子真的会鸽到明年[热词系列_泪目]
视频一如既往的高质量！[热词系列_这次一定][热词系列_三连]",5
这是我近两年来看得质量最高的一个广告了。,5
为什么质量这么高啊我人都看晕了[大哭]太好了吧，我每天都想看[大哭],5
@_powehi_- @人间泡泡糖,5
原来我只是其中的6000分之一,5
《猫和老鼠大电影之新年快乐》,5
很久没有在b站看到好的广告了，上一次还是凉风的那个王老吉还是加多宝的广告了,5
咱也不知道说什么，一键[热词系列_三连]支持[打call][打call][打call][打call][打call],6
都喜欢猫 而我喜欢up主[doge][doge][doge],6
辛苦up主了。别累着，喝口水接着拍吧。,5
猫和老鼠大电影不是你导演我不看[打call][打call],5
"我想给up投币
给＝give[OK]
give up投币[傲娇]
give up  ＝放弃[脸红]
放弃投币[doge]",5
你真的可以去拍电影了[热词系列_知识增加],5
已收藏进鼠鼠的救赎[藏狐],5
您的高质量年更up主更新了[doge],5
up我太喜欢了！！！！！！！！！！！！[热词系列_仙人指路][热词系列_燃起来了],6
点进来之前没想到会这么好看[热词系列_知识增加],5
up主是怎么说服它俩一块儿拍戏的[藏狐],5
草莓不新鲜，重拍[doge][doge][doge],5
啧，不三连很难收场啊这[吃瓜]，神仙UP关注了,5
我想知道是怎么拍的，有没有花絮[脱单doge],5
天啊质量太高了[热词系列_你币有了],7
@花生了什么树0000000000 @黄筱影oO @沐碑娘 [热词系列_知识增加][点赞][点赞][点赞],5
更新了好幸福！！[热词系列_泪目][热词系列_泪目],6
@兔子1573 来看猫片,5
阁下竟是小破站第一拖更阿婆主[doge],5
奶糕炸开小仓鼠的家然后看到里面的求婚布置那一幕我泪目了[大哭],5
up主我告诉你个事，弹幕少是因为这都是我开的小号，不信我再开个号回复自己[doge],5
我虽然三连了 可我为什么觉得自己还在白嫖啊！！！这质量简直是纪录片级别了,7
@不非法的名字 🐱和🐹   [热词系列_泪目]   [热词系列_神仙UP],5
太可爱啦，这样的饭多恰点[喜欢][星星眼][喜欢][星星眼][喜欢][星星眼],6
"快出后续，不然抓你进小黑屋[打call][打call][打call]
👴🏻就爱看这个！！！",5
这不会是个年更up主吧[灵魂出窍][灵魂出窍][灵魂出窍],5
3:31出现的那只布偶是我家猫的妈妈唉[脱单doge],5
已三连加关注[热词系列_神仙UP][热词系列_爱了爱了],5
太厉害了。。完全是电影制作了 转场好牛,5
感谢up对金主的赞助[doge],6
好家伙这个播放量涨的[Cat2_FallOut!?]我点进来7.1走出去20w了,5
真是恰饭的最高境界。盲猜肯定有人说《捕鼠记》之仓鼠版，评论太多就不翻了[打call],5
"大制作！！为up和奶糕打call[打call]
一起观看的3000＋小伙伴，让我看到你们的双手[干杯]",5
upup能发最后那张壁纸在动态吗，好像要诶[Cat_congrats],5
厉害哦，好有创意！晚上给孩子们看，他们特别喜欢奶糕，大宝喜欢猫，二宝喜欢仓鼠🐹，这个视频简直是给他俩量身定制的一般[爱心],6
这是我不付费就能看的吗[惊讶],5
人类高质量乙方了属于是[打call],5
真的是大制作啊，两个币给你啦[打call],5
好家伙，投币比赞多,5
投币数比点赞数还多，绝了，白嫖失败,7
好久不见，up新年好🎉 糕糕真的好可爱，这次视频致敬猫和老鼠真的好梦幻，仓鼠也好可爱哦🥺🥰 up不用给自己太大压力啦，平时给他们拍拍日常我们也爱看滴[打call],6
币比攒多的大制作！！[给心心][给心心][给心心],5
三连了感觉在白嫖呜呜呜呜,7
可恶，为什么只能投两个币呢[tv_无奈],5
我就说猫和老鼠是纪录片嘛,5
警惕鼠鼠打感情牌,5
请问up读的是驯兽师范类吗[doge][doge],5
猫和老鼠诚不欺我[脸红],5
捉，新鲜的奶糕[虎年],5
"你关注的up主奶糕成精档案社更新了。
我：谁啊划走划走[辣眼睛]
我：等下，谁来着着？[疑惑]what&#39;s up？！奶糕！！妈妈的奶糕！！[喜欢][喜欢]",6
直接说吧 这老鼠和杰瑞啥关系 这么聪明[藏狐],5
这和上次的预告好像不太一样，难道说这次是双倍的快乐[热词系列_知识增加],5
贺岁大电影这么快就上映了吗[热词系列_知识增加],5
这质量，必须三连！,5
这期真的创意满分！太棒了！,5
啊啊啊奶糕宝贝！[喜欢],6
猫和老鼠诚不欺我[脸红],5
高产糕糕！！！夸奖！！！,5
你是谁  为什么出现在我的关注列表,5
@只是一个美味的蛋挞 @疯狂的ut八 @一只krissssy @紫茄子苏西,5
现在还有人吗,5
2025年前来考古[doge],5
舔猫竟是我自己，你三连有了,5
2025了 希望我的甜7也能回来[大哭],5
2024前来考古,5
@锦木千束重度依赖 不像二创,5
这个质量，不亏是千万播放量啊[doge],5
wow,5
这个真《猫和老鼠》我给9.9分不为过吧[微笑],5
哈哈哈这只母鼠。在第三集被猫抓了哈哈哈哈,5
打卡打卡，太精致了,5
1400w播放达成！,5
突然想到按更新频率，鼠鼠可能拍不了几个就到寿限了,5
这视频你是怎么做的,5
up主是怎么说服它们两个配合拍摄的？,5
怎么拍的？,5
太治愈了,5
关注了[脱单doge][脱单doge]我是不是该催更[微笑],5
2.0出了 来重温经典,5
猫和老鸭,5
master级别的作品,5
只能投两个硬币限制了我对这个作品的赞美,5
泪目了，连鼠鼠都有人爱[保卫萝卜_哭哭][保卫萝卜_哭哭][保卫萝卜_哭哭],5
什么是小成本大制作？相比电视广告，这就是了,5
猫和老鼠，诚不欺我,5
原来这不只是猫和老鼠的故事，而是猫鼠狗的故事，对，没错，说的就是你，单身狗[doge],5
@忘却江南梦 @猛蒙子 @声呀那个声,5
@宵夜奏 猫和老鼠诚不欺我[脱单doge],5
md，今年的在哪儿[生气],5
@烤鱼突然有空调 我的天呐，有被震惊到,5
明明投了币，总感觉自己没投，一直拉上去看。。[tv_笑哭],5
